fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance,target_red_win,age_diff,age_sum,height_cm_diff,height_cm_sum,reach_cm_diff,reach_cm_sum,wins_diff,wins_sum,losses_diff,losses_sum,sig_str_acc_diff,sig_str_acc_sum,takedown_acc_diff,takedown_acc_sum,red_win_rate,blue_win_rate,win_rate_diff,same_stance,red_stance_Open Stance,red_stance_Orthodox,red_stance_Sideways,red_stance_Southpaw,red_stance_Switch,red_stance_Unknown,blue_stance_Open Stance,blue_stance_Orthodox,blue_stance_Sideways,blue_stance_Southpaw,blue_stance_Switch,blue_stance_Unknown,fight_month,fight_year
2024-10-12,Clayton Carpenter,Lucas Rocha,red,28.34,24.17,167.64,160.02,167.64,162.56,8,17,1,2,0.55,0.44,0.46,0.0,Orthodox,Orthodox,1,4.169999999999998,52.510000000000005,7.619999999999976,327.65999999999997,5.079999999999984,330.2,-9,25,-1,3,0.11000000000000004,0.99,0.46,0.46,0.8,0.85,-0.04999999999999993,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-12,Daniel Rodriguez,Alex Morono,red,37.78,34.16,185.42,180.34,187.96,182.88,20,24,5,12,0.49,0.4,0.5,0.24,Southpaw,Orthodox,1,3.6200000000000045,71.94,5.079999999999984,365.76,5.0800000000000125,370.84000000000003,-4,44,-7,17,0.08999999999999997,0.89,0.26,0.74,0.7692307692307693,0.6486486486486487,0.12058212058212059,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Anthony Hernandez,Michel Pereira,red,31.0,31.04,182.88,185.42,190.5,185.42,15,31,2,14,0.62,0.52,0.48,0.52,Orthodox,Orthodox,1,-0.03999999999999915,62.04,-2.539999999999992,368.29999999999995,5.0800000000000125,375.91999999999996,-16,46,-12,16,0.09999999999999998,1.1400000000000001,-0.040000000000000036,1.0,0.8333333333333334,0.6739130434782609,0.1594202898550725,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Charles Johnson,Sumudaerji,red,33.77,28.75,175.26,172.72,177.8,182.88,18,18,7,7,0.49,0.52,0.2,0.11,Switch,Southpaw,1,5.020000000000003,62.52,2.539999999999992,347.98,-5.079999999999984,360.68,0,36,0,14,-0.030000000000000027,1.01,0.09000000000000001,0.31,0.6923076923076923,0.6923076923076923,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,2024
2024-10-19,Rob Font,Kyler Phillips,red,37.32,29.36,172.72,172.72,180.34,182.88,22,12,8,4,0.46,0.42,0.34,0.45,Orthodox,Orthodox,1,7.960000000000001,66.68,0.0,345.44,-2.539999999999992,363.22,10,34,4,12,0.040000000000000036,0.88,-0.10999999999999999,0.79,0.7096774193548387,0.7058823529411765,0.003795066413662229,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Jake Hadley,Cameron Smotherman,blue,28.21,27.09,170.18,175.26,177.8,175.26,11,12,4,6,0.43,0.37,0.11,0.0,Southpaw,Orthodox,0,1.120000000000001,55.3,-5.079999999999984,345.44,2.5400000000000205,353.06,-1,23,-2,10,0.06,0.8,0.11,0.11,0.6875,0.631578947368421,0.05592105263157898,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Darren Elkins,Daniel Pineda,red,40.43,39.2,177.8,170.18,180.34,175.26,29,28,12,17,0.38,0.49,0.34,0.24,Orthodox,Orthodox,1,1.2299999999999969,79.63,7.6200000000000045,347.98,5.0800000000000125,355.6,1,57,-5,29,-0.10999999999999999,0.87,0.10000000000000003,0.5800000000000001,0.6904761904761905,0.6086956521739131,0.08178053830227738,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Austen Lane,Robelis Despaigne,red,36.94,36.11,198.12,200.66,203.2,213.36,13,5,7,2,0.5,0.59,0.28,0.0,Orthodox,Orthodox,1,0.8299999999999983,73.05,-2.539999999999992,398.78,-10.160000000000025,416.56,8,18,5,9,-0.08999999999999997,1.0899999999999999,0.28,0.28,0.6190476190476191,0.625,-0.005952380952380931,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Brad Katona,Jean Matsumoto,blue,32.84,25.11,167.64,167.64,162.56,172.72,16,17,5,1,0.52,0.41,0.34,0.41,Orthodox,Orthodox,0,7.730000000000004,57.95,0.0,335.28,-10.159999999999997,335.28,-1,33,4,6,0.11000000000000004,0.9299999999999999,-0.06999999999999995,0.75,0.7272727272727273,0.8947368421052632,-0.16746411483253587,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Jessica Penne,Elise Reed,blue,41.72,31.87,165.1,160.02,170.18,160.02,14,8,9,5,0.33,0.53,0.18,0.6,Orthodox,Orthodox,0,9.849999999999998,73.59,5.079999999999984,325.12,10.159999999999997,330.20000000000005,6,22,4,14,-0.2,0.8600000000000001,-0.42,0.78,0.5833333333333334,0.5714285714285714,0.011904761904761973,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Melissa Martinez,Alice Ardelean,red,27.17,32.5,157.48,160.02,167.64,157.48,8,10,2,7,0.47,0.44,0.5,0.5,Southpaw,Orthodox,1,-5.329999999999998,59.67,-2.5400000000000205,317.5,10.159999999999997,325.12,-2,18,-5,9,0.02999999999999997,0.9099999999999999,0.0,1.0,0.7272727272727273,0.5555555555555556,0.1717171717171717,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Joselyne Edwards,Tamires Vidal,red,29.06,26.23,172.72,167.64,177.8,172.72,16,7,6,4,0.53,0.53,0.38,0.0,Orthodox,Orthodox,1,2.8299999999999983,55.29,5.0800000000000125,340.36,5.0800000000000125,350.52,9,23,2,10,0.0,1.06,0.38,0.38,0.6956521739130435,0.5833333333333334,0.11231884057971009,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-19,Matheus Nicolau,Asu Almabayev,blue,31.78,30.73,167.64,162.56,167.64,165.1,19,22,6,3,0.51,0.54,0.43,0.43,Orthodox,Orthodox,0,1.0500000000000007,62.510000000000005,5.079999999999984,330.2,2.539999999999992,332.74,-3,41,3,9,-0.030000000000000027,1.05,0.0,0.86,0.7307692307692307,0.8461538461538461,-0.11538461538461542,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Ilia Topuria,Max Holloway,red,27.76,32.9,170.18,180.34,175.26,175.26,17,27,0,8,0.48,0.48,0.61,0.53,Orthodox,Orthodox,1,-5.139999999999997,60.66,-10.159999999999997,350.52,0.0,350.52,-10,44,-8,8,0.0,0.96,0.07999999999999996,1.1400000000000001,0.9444444444444444,0.75,0.19444444444444442,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Robert Whittaker,Khamzat Chimaev,blue,33.85,30.49,182.88,187.96,185.42,190.5,27,15,9,0,0.43,0.6,0.38,0.55,Orthodox,Orthodox,0,3.360000000000003,64.34,-5.0800000000000125,370.84000000000003,-5.0800000000000125,375.91999999999996,12,42,9,9,-0.16999999999999998,1.03,-0.17000000000000004,0.93,0.7297297297297297,0.9375,-0.20777027027027029,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Magomed Ankalaev,Aleksandar Rakic,red,32.4,32.72,190.5,193.04,190.5,198.12,21,14,1,5,0.52,0.5,0.22,0.23,Orthodox,Orthodox,1,-0.3200000000000003,65.12,-2.539999999999992,383.53999999999996,-7.6200000000000045,388.62,7,35,-4,6,0.020000000000000018,1.02,-0.010000000000000009,0.45,0.9130434782608695,0.7,0.21304347826086956,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Shara Magomedov,Armen Petrosyan,red,30.45,33.98,187.96,190.5,185.42,180.34,16,9,1,5,0.62,0.53,0.0,0.33,Orthodox,Orthodox,1,-3.5299999999999976,64.42999999999999,-2.539999999999992,378.46000000000004,5.079999999999984,365.76,7,25,-4,6,0.08999999999999997,1.15,-0.33,0.33,0.8888888888888888,0.6,0.28888888888888886,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Lerone Murphy,Dan Ige,red,33.26,33.22,175.26,170.18,185.42,180.34,17,19,0,10,0.53,0.45,0.54,0.25,Orthodox,Orthodox,1,0.03999999999999915,66.47999999999999,5.079999999999984,345.44,5.079999999999984,365.76,-2,36,-10,10,0.08000000000000002,0.98,0.29000000000000004,0.79,0.9444444444444444,0.6333333333333333,0.3111111111111111,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Ibo Aslan,Rafael Cerqueira,red,28.51,34.62,190.5,190.5,195.58,193.04,14,11,3,3,0.47,0.44,0.0,0.0,Orthodox,Southpaw,1,-6.109999999999996,63.129999999999995,0.0,381.0,2.5400000000000205,388.62,3,25,0,6,0.02999999999999997,0.9099999999999999,0.0,0.0,0.7777777777777778,0.7333333333333333,0.04444444444444451,0,0,1,0,0,0,0,0,0,0,1,0,0,10,2024
2024-10-26,Geoff Neal,Rafael Dos Anjos,red,34.16,40.0,180.34,172.72,190.5,177.8,16,32,7,17,0.51,0.47,0.45,0.35,Southpaw,Southpaw,1,-5.840000000000003,74.16,7.6200000000000045,353.06,12.699999999999989,368.3,-16,48,-10,24,0.040000000000000036,0.98,0.10000000000000003,0.8,0.6666666666666666,0.64,0.026666666666666616,1,0,0,0,1,0,0,0,0,0,1,0,0,10,2024
2024-10-26,Ismail Naurdiev,Bruno Silva,red,28.19,35.29,177.8,182.88,187.96,187.96,24,23,8,13,0.52,0.48,0.4,0.22,Orthodox,Orthodox,1,-7.099999999999998,63.480000000000004,-5.079999999999984,360.68,0.0,375.92,1,47,-5,21,0.040000000000000036,1.0,0.18000000000000002,0.62,0.7272727272727273,0.6216216216216216,0.10565110565110569,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Kennedy Nzechukwu,Chris Barnett,red,32.37,38.37,195.58,175.26,210.82,190.5,14,23,6,9,0.46,0.47,0.45,0.0,Southpaw,Orthodox,1,-6.0,70.74,20.32000000000002,370.84000000000003,20.319999999999993,401.32,-9,37,-3,15,-0.009999999999999953,0.9299999999999999,0.45,0.45,0.6666666666666666,0.696969696969697,-0.030303030303030387,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Farid Basharat,Victor Hugo,red,27.23,31.93,172.72,170.18,180.34,180.34,13,25,0,5,0.55,0.44,0.44,0.33,Orthodox,Orthodox,1,-4.699999999999999,59.16,2.539999999999992,342.9,0.0,360.68,-12,38,-5,5,0.11000000000000004,0.99,0.10999999999999999,0.77,0.9285714285714286,0.8064516129032258,0.12211981566820285,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Rinat Fakhretdinov,Carlos Leal,red,33.08,30.48,182.88,180.34,187.96,187.96,24,22,1,7,0.52,0.5,0.34,0.25,Orthodox,Orthodox,1,2.599999999999998,63.56,2.539999999999992,363.22,0.0,375.92,2,46,-6,8,0.020000000000000018,1.02,0.09000000000000002,0.5900000000000001,0.9230769230769231,0.7333333333333333,0.18974358974358985,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Mateusz Rebecki,Myktybek Orolbai,red,31.98,26.71,170.18,177.8,167.64,187.96,20,14,3,2,0.46,0.48,0.65,0.45,Southpaw,Orthodox,1,5.27,58.69,-7.6200000000000045,347.98,-20.32000000000002,355.6,6,34,1,5,-0.019999999999999962,0.94,0.2,1.1,0.8333333333333334,0.8235294117647058,0.009803921568627527,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2024
2024-10-26,Abus Magomedov,Brunno Ferreira,red,34.15,31.98,187.96,177.8,198.12,182.88,28,14,6,2,0.48,0.5,0.57,0.28,Orthodox,Orthodox,1,2.169999999999998,66.13,10.159999999999997,365.76,15.240000000000009,381.0,14,42,4,8,-0.020000000000000018,0.98,0.2899999999999999,0.85,0.8,0.8235294117647058,-0.0235294117647058,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-11-02,Ariane da Silva,Jasmine Jasudavicius,blue,30.77,35.67,167.64,170.18,170.18,172.72,17,14,11,3,0.41,0.45,0.38,0.44,Orthodox,Orthodox,0,-4.900000000000002,66.44,-2.5400000000000205,337.82,-2.539999999999992,342.9,3,31,8,14,-0.040000000000000036,0.86,-0.06,0.8200000000000001,0.5862068965517241,0.7777777777777778,-0.1915708812260537,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Caio Machado,Brendson Ribeiro,blue,30.29,28.15,193.04,190.5,198.12,205.74,8,17,4,9,0.53,0.42,0.0,0.42,Southpaw,Orthodox,0,2.1400000000000006,58.44,2.539999999999992,383.53999999999996,-7.6200000000000045,403.86,-9,25,-5,13,0.11000000000000004,0.95,-0.42,0.42,0.6153846153846154,0.6296296296296297,-0.014245014245014231,0,0,0,0,1,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Erin Blanchfield,Rose Namajunas,red,25.5,32.34,162.56,165.1,167.64,165.1,13,15,2,7,0.44,0.41,0.31,0.5,Orthodox,Orthodox,1,-6.840000000000003,57.84,-2.539999999999992,327.65999999999997,2.539999999999992,332.74,-2,28,-5,9,0.030000000000000027,0.85,-0.19,0.81,0.8125,0.6521739130434783,0.16032608695652173,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Marc-Andre Barriault,Dustin Stoltzfus,blue,34.7,32.97,185.42,182.88,187.96,190.5,17,16,10,7,0.47,0.45,0.28,0.41,Orthodox,Orthodox,0,1.730000000000004,67.67,2.539999999999992,368.29999999999995,-2.539999999999992,378.46000000000004,1,33,3,17,0.019999999999999962,0.9199999999999999,-0.12999999999999995,0.69,0.6071428571428571,0.6666666666666666,-0.059523809523809534,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Brandon Moreno,Amir Albazi,red,30.9,31.02,170.18,165.1,177.8,172.72,23,17,8,2,0.44,0.34,0.44,0.32,Orthodox,Orthodox,1,-0.120000000000001,61.92,5.0800000000000125,335.28,5.0800000000000125,350.52,6,40,6,10,0.09999999999999998,0.78,0.12,0.76,0.71875,0.85,-0.13124999999999998,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Mike Malott,Trevin Giles,red,32.99,32.24,185.42,182.88,185.42,187.96,12,16,2,7,0.47,0.54,0.56,0.5,Orthodox,Orthodox,1,0.75,65.23,2.539999999999992,368.29999999999995,-2.5400000000000205,373.38,-4,28,-5,9,-0.07000000000000006,1.01,0.06000000000000005,1.06,0.8,0.6666666666666666,0.13333333333333341,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Chad Anheliger,Cody Gibson,blue,37.92,37.14,167.64,177.8,162.56,180.34,13,22,8,11,0.46,0.45,0.3,0.37,Orthodox,Orthodox,0,0.7800000000000011,75.06,-10.160000000000025,345.44,-17.78,342.9,-9,35,-3,19,0.010000000000000009,0.91,-0.07,0.6699999999999999,0.5909090909090909,0.6470588235294118,-0.05614973262032086,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Charles Jourdain,Victor Henry,red,28.93,37.5,175.26,170.18,175.26,172.72,16,25,8,7,0.48,0.53,0.21,0.42,Switch,Switch,1,-8.57,66.43,5.079999999999984,345.44,2.539999999999992,347.98,-9,41,1,15,-0.050000000000000044,1.01,-0.21,0.63,0.64,0.7575757575757576,-0.11757575757575756,1,0,0,0,0,1,0,0,0,0,0,1,0,11,2024
2024-11-02,Jack Shore,Youssef Zalal,blue,29.74,28.16,172.72,177.8,180.34,182.88,17,17,3,5,0.58,0.5,0.39,0.3,Orthodox,Switch,0,1.5799999999999983,57.9,-5.0800000000000125,350.52,-2.539999999999992,363.22,0,34,-2,8,0.07999999999999996,1.08,0.09000000000000002,0.69,0.8095238095238095,0.7391304347826086,0.07039337474120089,0,0,1,0,0,0,0,0,0,0,0,1,0,11,2024
2024-11-02,Serhiy Sidey,Garrett Armfield,red,28.33,28.07,180.34,167.64,182.88,177.8,12,10,2,5,0.39,0.53,0.25,0.5,Switch,Orthodox,1,0.259999999999998,56.4,12.700000000000017,347.98,5.079999999999984,360.68,2,22,-3,7,-0.14,0.92,-0.25,0.75,0.8,0.625,0.17500000000000004,0,0,0,0,0,1,0,0,1,0,0,0,0,11,2024
2024-11-02,Alexandr Romanov,Rodrigo Nascimento,red,33.89,31.93,187.96,187.96,190.5,203.2,18,11,3,3,0.51,0.47,0.55,0.37,Southpaw,Orthodox,1,1.9600000000000009,65.82,0.0,375.92,-12.699999999999989,393.7,7,29,0,6,0.040000000000000036,0.98,0.18000000000000005,0.92,0.8181818181818182,0.7333333333333333,0.08484848484848495,0,0,0,0,1,0,0,0,1,0,0,0,0,11,2024
2024-11-02,Jamey-Lyn Horth,Ivana Petrovic,red,34.6,30.4,170.18,172.72,167.64,177.8,8,7,2,3,0.54,0.41,0.42,0.38,Orthodox,Southpaw,1,4.200000000000003,65.0,-2.539999999999992,342.9,-10.160000000000025,345.44,1,15,-1,5,0.13000000000000006,0.95,0.03999999999999998,0.8,0.7272727272727273,0.6363636363636364,0.09090909090909094,0,0,1,0,0,0,0,0,0,0,1,0,0,11,2024
2024-11-02,Aiemann Zahabi,Pedro Munhoz,red,36.96,38.15,172.72,167.64,172.72,165.1,13,20,2,10,0.46,0.41,0.14,0.16,Orthodox,Orthodox,1,-1.1899999999999977,75.11,5.0800000000000125,340.36,7.6200000000000045,337.82,-7,33,-8,12,0.050000000000000044,0.87,-0.01999999999999999,0.30000000000000004,0.8125,0.6451612903225806,0.16733870967741937,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-09,Gaston Bolanos,Cortavious Romious,red,32.15,30.84,170.18,162.56,175.26,172.72,8,9,5,4,0.49,0.38,1.0,0.66,Orthodox,Southpaw,1,1.3099999999999987,62.989999999999995,7.6200000000000045,332.74,2.539999999999992,347.98,-1,17,1,9,0.10999999999999999,0.87,0.33999999999999997,1.6600000000000001,0.5714285714285714,0.6428571428571429,-0.07142857142857151,0,0,1,0,0,0,0,0,0,0,1,0,0,11,2024
2024-11-09,Luana Pinheiro,Gillian Robertson,blue,31.98,29.48,157.48,165.1,157.48,160.02,11,16,5,8,0.39,0.48,0.37,0.4,Orthodox,Orthodox,0,2.5,61.46,-7.6200000000000045,322.58,-2.5400000000000205,317.5,-5,27,-3,13,-0.08999999999999997,0.87,-0.030000000000000027,0.77,0.6470588235294118,0.64,0.007058823529411784,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-09,Neil Magny,Carlos Prates,blue,37.27,31.23,190.5,185.42,203.2,198.12,30,22,14,7,0.46,0.54,0.39,1.0,Orthodox,Switch,0,6.040000000000003,68.5,5.0800000000000125,375.91999999999996,5.079999999999984,401.32,8,52,7,21,-0.08000000000000002,1.0,-0.61,1.3900000000000001,0.6666666666666666,0.7333333333333333,-0.06666666666666665,0,0,1,0,0,0,0,0,0,0,0,1,0,11,2024
2024-11-09,Gerald Meerschaert,Reinier de Ridder,blue,36.9,34.17,185.42,193.04,195.58,198.12,37,21,20,2,0.45,0.52,0.3,0.27,Southpaw,Southpaw,0,2.729999999999997,71.07,-7.6200000000000045,378.46,-2.539999999999992,393.70000000000005,16,58,18,22,-0.07,0.97,0.02999999999999997,0.5700000000000001,0.6379310344827587,0.875,-0.23706896551724133,1,0,0,0,1,0,0,0,0,0,1,0,0,11,2024
2024-11-09,Mansur Abdul-Malik,Dusko Todorovic,red,27.09,30.48,187.96,185.42,203.2,187.96,8,12,0,6,0.48,0.57,0.33,0.17,Orthodox,Orthodox,1,-3.3900000000000006,57.57,2.5400000000000205,373.38,15.23999999999998,391.15999999999997,-4,20,-6,6,-0.08999999999999997,1.0499999999999998,0.16,0.5,0.8888888888888888,0.631578947368421,0.2573099415204678,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-09,Tresean Gore,Antonio Trocoli,red,30.39,33.93,182.88,198.12,190.5,200.66,6,12,4,5,0.42,0.5,0.75,0.11,Switch,Orthodox,1,-3.539999999999999,64.32,-15.240000000000009,381.0,-10.159999999999997,391.15999999999997,-6,18,-1,9,-0.08000000000000002,0.9199999999999999,0.64,0.86,0.5454545454545454,0.6666666666666666,-0.12121212121212122,0,0,0,0,0,1,0,0,1,0,0,0,0,11,2024
2024-11-09,Elizeu Zaleski dos Santos,Zachary Scroggin,red,37.91,28.67,180.34,190.5,185.42,187.96,25,7,10,1,0.41,0.37,0.2,0.0,Orthodox,Orthodox,1,9.239999999999995,66.58,-10.159999999999997,370.84000000000003,-2.5400000000000205,373.38,18,32,9,11,0.03999999999999998,0.78,0.2,0.2,0.6944444444444444,0.7777777777777778,-0.08333333333333337,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-09,Matthew Semelsberger,Charles Radtke,blue,31.96,34.34,185.42,175.26,190.5,182.88,11,10,8,5,0.42,0.49,0.57,0.12,Switch,Orthodox,0,-2.3800000000000026,66.30000000000001,10.159999999999997,360.67999999999995,7.6200000000000045,373.38,1,21,3,13,-0.07,0.9099999999999999,0.44999999999999996,0.69,0.55,0.625,-0.07499999999999996,0,0,0,0,0,1,0,0,1,0,0,0,0,11,2024
2024-11-09,Cody Stamann,Da'Mon Blackshear,blue,35.0,30.25,167.64,177.8,162.56,182.88,21,17,8,8,0.46,0.45,0.37,0.33,Orthodox,Switch,0,4.75,65.25,-10.160000000000025,345.44,-20.319999999999993,345.44,4,38,0,16,0.010000000000000009,0.91,0.03999999999999998,0.7,0.7,0.6538461538461539,0.0461538461538461,0,0,1,0,0,0,0,0,0,0,0,1,0,11,2024
2024-11-09,Melissa Mullins,Klaudia Sygula,red,33.3,25.86,170.18,172.72,172.72,175.26,7,7,2,2,0.5,0.53,0.42,0.2,Orthodox,Orthodox,1,7.439999999999998,59.16,-2.539999999999992,342.9,-2.539999999999992,347.98,0,14,0,4,-0.030000000000000027,1.03,0.21999999999999997,0.62,0.7,0.7,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-09,Karolina Kowalkiewicz,Denise Gomes,blue,39.07,24.86,160.02,157.48,162.56,160.02,16,11,9,3,0.43,0.5,0.22,0.36,Orthodox,Orthodox,0,14.21,63.93,2.5400000000000205,317.5,2.539999999999992,322.58000000000004,5,27,6,12,-0.07,0.9299999999999999,-0.13999999999999999,0.58,0.6153846153846154,0.7333333333333333,-0.11794871794871786,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Jon Jones,Stipe Miocic,red,37.33,42.25,193.04,193.04,213.36,203.2,28,20,1,5,0.58,0.52,0.45,0.34,Orthodox,Orthodox,1,-4.920000000000002,79.58,0.0,386.08,10.160000000000025,416.56,8,48,-4,6,0.05999999999999994,1.1,0.10999999999999999,0.79,0.9333333333333333,0.7692307692307693,0.16410256410256407,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Bo Nickal,Paul Craig,red,28.84,36.97,185.42,190.5,193.04,193.04,7,17,1,10,0.59,0.45,0.53,0.18,Southpaw,Orthodox,1,-8.129999999999999,65.81,-5.0800000000000125,375.91999999999996,0.0,386.08,-10,24,-9,11,0.13999999999999996,1.04,0.35000000000000003,0.71,0.7777777777777778,0.6071428571428571,0.1706349206349207,0,0,0,0,1,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Charles Oliveira,Michael Chandler,red,35.08,38.57,177.8,172.72,187.96,180.34,35,23,11,10,0.55,0.49,0.39,0.41,Orthodox,Orthodox,1,-3.490000000000002,73.65,5.0800000000000125,350.52,7.6200000000000045,368.3,12,58,1,21,0.06000000000000005,1.04,-0.019999999999999962,0.8,0.7446808510638298,0.6764705882352942,0.0682102628285356,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Viviane Araujo,Karine Silva,red,37.99,30.96,162.56,165.1,172.72,170.18,13,19,7,5,0.47,0.38,0.43,0.47,Orthodox,Orthodox,1,7.030000000000001,68.95,-2.539999999999992,327.65999999999997,2.539999999999992,342.9,-6,32,2,12,0.08999999999999997,0.85,-0.03999999999999998,0.8999999999999999,0.6190476190476191,0.76,-0.14095238095238094,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Mauricio Ruffy,James Llontop,red,28.42,25.29,180.34,182.88,190.5,185.42,12,14,2,5,0.57,0.41,0.0,0.0,Orthodox,Orthodox,1,3.1300000000000026,53.71,-2.539999999999992,363.22,5.0800000000000125,375.91999999999996,-2,26,-3,7,0.15999999999999998,0.98,0.0,0.0,0.8,0.7,0.10000000000000009,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Jonathan Martinez,Marcus McGhee,blue,30.58,34.53,172.72,172.72,177.8,175.26,19,10,6,2,0.49,0.45,0.35,0.14,Southpaw,Orthodox,0,-3.950000000000003,65.11,0.0,345.44,2.5400000000000205,353.06,9,29,4,8,0.03999999999999998,0.94,0.20999999999999996,0.49,0.7307692307692307,0.7692307692307693,-0.03846153846153855,0,0,0,0,1,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Jim Miller,Damon Jackson,red,41.22,36.27,172.72,180.34,180.34,180.34,38,23,19,8,0.42,0.42,0.45,0.32,Southpaw,Switch,1,4.949999999999996,77.49000000000001,-7.6200000000000045,353.06,0.0,360.68,15,61,11,27,0.0,0.84,0.13,0.77,0.6551724137931034,0.71875,-0.06357758620689657,0,0,0,0,1,0,0,0,0,0,0,1,0,11,2024
2024-11-16,Marcin Tybura,Jhonata Diniz,red,39.02,33.4,190.5,193.04,198.12,200.66,27,9,10,1,0.48,0.56,0.33,0.0,Orthodox,Orthodox,1,5.6200000000000045,72.42,-2.539999999999992,383.53999999999996,-2.539999999999992,398.78,18,36,9,11,-0.08000000000000007,1.04,0.33,0.33,0.7105263157894737,0.8181818181818182,-0.10765550239234456,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Mickey Gall,Ramiz Brahimaj,blue,32.82,32.0,187.96,177.8,187.96,182.88,7,12,7,5,0.49,0.45,0.32,0.41,Switch,Orthodox,0,0.8200000000000003,64.82,10.159999999999997,365.76,5.0800000000000125,370.84000000000003,-5,19,2,12,0.03999999999999998,0.94,-0.08999999999999997,0.73,0.4666666666666667,0.6666666666666666,-0.19999999999999996,0,0,0,0,0,1,0,0,1,0,0,0,0,11,2024
2024-11-16,Bassil Hafez,Oban Elliott,blue,32.79,26.91,180.34,182.88,182.88,182.88,9,12,4,3,0.38,0.48,0.24,0.44,Orthodox,Orthodox,0,5.879999999999999,59.7,-2.539999999999992,363.22,0.0,365.76,-3,21,1,7,-0.09999999999999998,0.86,-0.2,0.6799999999999999,0.6428571428571429,0.75,-0.1071428571428571,1,0,1,0,0,0,0,0,1,0,0,0,0,11,2024
2024-11-16,Veronica Hardy,Eduarda Moura,blue,29.05,30.72,162.56,167.64,162.56,170.18,9,12,5,1,0.45,0.37,0.41,0.37,Southpaw,Orthodox,0,-1.6699999999999982,59.769999999999996,-5.079999999999984,330.2,-7.6200000000000045,332.74,-3,21,4,6,0.08000000000000002,0.8200000000000001,0.03999999999999998,0.78,0.6,0.8571428571428571,-0.2571428571428571,0,0,0,0,1,0,0,0,1,0,0,0,0,11,2024
